Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,equip_b_senalizacion_ext,equip_b_acceso_modo,equip_b_nombre,cerramiento_id,acc_id,acc_dis_id,equip_b_tiene_interes,equip_b_superficie_aprox,cerramiento_material_id,web,otro_punto_interes_tipo,otro_punto_interes_descripcion,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,79700,13,true,false,,HERPI00049,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad a Santa Coloma,La Berezosa,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.904322967042976 42.674186628626849)
,,,,,,-1,-1,-1,,,79701,13,true,false,,HERPI00050,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad a Santa Coloma,La Berezosa,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.893239104233664 42.678272004324775)
,,,,,,-1,-1,-1,,,79702,13,true,false,,HERPI00051,Sin terminar,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,De La Rad a los roturos de Santa Coloma,El Calero,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.891558079871447 42.681914280123735)
,,,,,,-1,-1,-1,,,79703,13,true,false,,HERPI00052,Sin terminar,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,De La Rad a los roturos de Santa Coloma,Comolitón,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.888485803884907 42.682163288290553)
,,,,,,-1,-1,-1,,,79704,13,true,false,,HERPI00053,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De Santa Coloma A Santa Cruz del Tozo,Conejeras,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.888831367671043 42.67301111009683)
,,,,,,-1,-1,-1,,,79705,13,true,false,,HERPI00054,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De Santa Coloma A Santa Cruz del Tozo,Laguna,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.901614673370041 42.665814928072493)
,,,,,,-1,-1,-1,,,79706,13,true,false,,HERPI00055,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De Santa Coloma A Santa Cruz del Tozo,Caseto de pastores,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.907296236713232 42.668840914558494)
,,,,,,-1,-1,-1,,,79707,13,true,false,,HERPI00056,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad al pinar de Santa Coloma,La Casarina,1,3,2,true,0,4,,2,Caseto de pastores grande,POINT (-3.90431889379331 42.668855454100132)
,,,,,,-1,-1,-1,,,79708,13,true,false,,HERPI00057,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,De La Rad al pinar de Santa Coloma,Rescaño,1,3,2,true,0,4,,2,Caseto de pastores pequeño,POINT (-3.9095615560737 42.669372279040125)
,,,,,,-1,-1,-1,,,79709,13,true,false,,HERPI00058,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad al pinar de Santa Coloma,El Corral,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.910183356154794 42.671006325731327)
,,,,,,-1,-1,-1,,,79710,13,true,false,,HERPI00059,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad al pinar de Santa Coloma,El Corral,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.908296350058431 42.672155987290694)
,,,,,,-1,-1,-1,,,79711,13,true,false,,HERPI00060,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad a Santa Coloma,La Berezosa,1,3,1,true,0,4,,2,Caseto de pastores,POINT (-3.90035087018745 42.668715610077605)
,,,,,,-1,-1,-1,,,79712,13,true,false,,HERPI00061,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,De La Rad a Santa Coloma,La Berezosa,1,3,1,true,0,4,,2,Caseto de pastores,POINT (-3.90189741117912 42.672710854420707)
,,,,,,-1,-1,-1,,,79713,13,true,false,,HERPI00062,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,Carretera a La Rad a la izquierda,Sarabico,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.914703338558519 42.666332528635728)
,,,,,,-1,-1,-1,,,79714,13,true,false,,HERPI00064,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Camino del depósito de La Rad a Santa Coloma,Caseto de pastores,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.901367602912321 42.663916727380659)
,,,,,,-1,-1,-1,,,79715,13,true,false,,HERPI00065,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Camino del depósito de La Rad a Santa Coloma,La Berezosa,1,3,2,true,0,4,,2,Caseto de pastores con corral,POINT (-3.898270074115953 42.669974695189808)
,,,,,,-1,-1,-1,,,79716,13,true,false,,HERPI00066,Restaurado,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Del camino de Santa Coloma a Santa Cruz,Conejeras,1,3,2,true,0,4,,2,Caseto de pastores,POINT (-3.887784287322864 42.668039232406407)
,,,,,,-1,-1,-1,,,79717,13,true,false,,HERPI00067,,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,Camino que une San Andrés con Moradillo.,Molino El Zurdo,1,3,1,true,0,4,,2,Molino particular en ruinas,POINT (-3.893556456673134 42.69104818978812)
,,,,,,-1,-1,-1,,,79718,13,true,false,,HERPI00068,,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Camino que une San Andrés con Moradillo.,Cascada del molino El Zurdo,1,3,2,true,0,4,,7,Cascada en el cauce del Rudrón,POINT (-3.894019254254372 42.690972535207791)
,,,,,,-1,-1,-1,,,79719,13,true,false,,HERPI00069,Es necesario limpiar el manantial (cerrado de vegetación) y limpiar la parcela acondicionandola como zona de descanso. Es una zona de gran interés y belleza.,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,Camino que une San Andrés con Moradillo.,El Tobazo,1,3,2,true,0,4,,7,Manantial de la cueva el Tobazo.,POINT (-3.894444398848738 42.690825129694993)
,,,,,,-1,-1,-1,,,79720,13,true,false,,HERPI00070,Cueva sin acceso y oculta por la vegetación. Es necesario limpiar el acceso y alrededores.,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,Camino que une San Andrés con Moradillo.,El Tobazo,1,3,2,true,0,4,,1,Cueva sin acceso por la vegetación,POINT (-3.894979395390428 42.690676864277073)
,,,,,,-1,-1,-1,,,79721,13,true,false,,HERPI00071,,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Del camino de La Rad al molino el zurdo. Track-25-Abril-10,Manantial,1,3,2,true,0,4,,7,Manantial.,POINT (-3.896192507016941 42.692693590811054)
,,,,,,-1,-1,-1,,,79722,13,true,false,,HERPI00072,,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,En La Rad,La Rad,1,3,1,true,0,4,,2,Iglesia,POINT (-3.914834969158508 42.673643875903871)
,,,,,,-1,-1,-1,,,79723,13,true,false,,HERPI00074,Con vistas al hayedo. Monte de UP considerado de interés botánico.,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde el parque eólico de Ayoluengo. Track-11-mayo-10-02,Monte Aluengo,1,3,2,true,0,4,,7,Vistas al monte de ayoluengo,POINT (-3.831911446839917 42.760709609640386)
,,,,,,-1,-1,-1,,,79724,13,true,false,,HERPI00075,,2010-04-30T22:00:00Z,1936-01-15T00:00:00Z,4,false,Del camino del Observatorio Astronómico a Lorilla,El Parapeto,1,3,1,true,0,4,,2,Parapeto y trincheras de la guerra civil,POINT (-3.971852596756365 42.768351584285362)
,,,,,,-1,-1,-1,,,79725,13,true,false,,HERPI00076,Sería conveniente conservar como parte de la historia.,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Desde el camino de concentración de Barrio Panizares o desde el observatorio,Lorilla,1,3,1,true,0,4,,2,Pueblo abandonado,POINT (-3.991286999326437 42.769148556678317)
,,,,,,-1,-1,-1,,,79726,13,true,false,,HERPI00077,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,En Lorilla,Mirador al Valle Valderredible,1,3,1,true,0,4,,7,Mirador al Valle Valderredible,POINT (-3.991935720969618 42.769205975745152)
,,,,,,-1,-1,-1,,,79727,13,true,false,,HERPI00078,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Desde Lorilla Lorilla. Track-14-Mayo-10,Monte Ropelilla,1,3,2,true,0,4,,3,Hayedo de lorilla monte de UP,POINT (-3.985205653647191 42.767958315359927)
,,,,,,-1,-1,-1,,,79728,13,true,false,,HERPI00079,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Camino de Lorilla al Observatorio de La Lora,Cascada en época de lluvias,1,3,2,true,0,4,,7,Cascada en época de lluvias,POINT (-3.979856338995519 42.767445888190998)
,,,,,,-1,-1,-1,,,79729,13,true,false,,HERPI00080,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Desde Lorilla al monte Ropelilla. Track-16-mayo-10,Manantial,1,3,2,true,0,4,,7,Manantial,POINT (-3.992640661411457 42.769722171454518)
,,,,,,-1,-1,-1,,,79730,13,true,false,,HERPI00081,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Desde el camino del monte de Prádanos a Cornitozo,Cornitozo,1,3,2,true,0,4,,7,Balsa naturalizada,POINT (-3.967813551082351 42.691003127869898)
,,,,,,-1,-1,-1,,,79731,13,true,false,,HERPI00082,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,true,Desde la carretera a Pradanos,La cata,3,3,1,true,0,4,,7,Granja de burros zamorano-leoneses,POINT (-3.975063212459658 42.699487730525419)
,,,,,,-1,-1,-1,,,79732,13,true,false,,HERPI00083,Restaurada,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Carretera a Ayoluengo,Balsa natural para anfibios,2,3,1,true,0,9,,7,Balsa natural para anfibios,POINT (-3.869079348138713 42.750464706318255)
,,,,,,-1,-1,-1,,,79733,13,true,false,,HERPI00084,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Moradillo el camino al páramo,Celadilla,1,3,1,true,0,4,,7,Manantial,POINT (-3.879938000939304 42.714747703085528)
,,,,,,-1,-1,-1,,,79734,13,true,false,,HERPI00085,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,De Basconcillos carretera de La Lora,Santillo de Conejeras,1,3,1,true,0,4,,2,Ermita pequeña,POINT (-3.980627328470721 42.713245422369972)
,,,,,,-1,-1,-1,,,79735,13,true,false,,HERPI00086,Es necesario la restauración limpieza del río y mejora de su acceso,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde Basconcillos,Valle ciego o cueva de Basconcillos,1,3,2,true,0,4,,1,Sumidero del río Hurón,POINT (-3.988439632514234 42.711503271261471)
,,,,,,-1,-1,-1,,,79736,13,true,false,,HERPI00087,Sería necesario señalizar y marcar una senda de acceso desde barrio Panizares. Limpiando la zona donde estuvo ubicada la panadería,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Basconcillos carretera de La Lora,Puente del Diablo,1,3,2,true,0,4,,1,Puente natural de piedra,POINT (-3.977466487616592 42.714929424939122)
,,,,,,-1,-1,-1,,,79737,13,true,false,,HERPI00088,Necesario señalizar y marcar la senda de acceso.,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Basconcillos carretera de La Lora,Cueva del Moro,1,3,2,true,0,4,,1,Cueva y dolinas formadas por hundimiento,POINT (-3.979045920132503 42.714411635107162)
,,,,,,-1,-1,-1,,,79738,13,true,false,,HERPI00089,Necesario señalizar y marcar la senda de acceso.,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Basconcillos carretera de La Lora,Fuente del Hoyo,1,3,2,true,0,4,,1,Resurgimiento del río Hurón en Rudrón,POINT (-3.976149733286652 42.715066730336126)
,,,,,,-1,-1,-1,,,79739,13,true,false,,HERPI00090,Manantial de gran interés.,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Barrio Panizares a la zona de los barrancos.Track-1-julio-10,Manantial de Fuentes,3,3,1,true,0,12,,7,Surgencia de abundante caudal,POINT (-3.966204282392137 42.725777354656479)
,,,,,,-1,-1,-1,,,79740,13,true,false,,HERPI00091,Garganta que da acceso al pozo verde de gran belleza,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Barrio Panizares a la zona de los barrancos.Track-1-julio-10,Fuentes,1,3,2,true,0,4,,7,Barrancos y Arroyos,POINT (-3.968379319494757 42.732116736342334)
,,,,,,-1,-1,-1,,,79741,13,true,false,,HERPI00092,Garganta de gran belleza e interés faunístico como anidamiento de rapaces,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Barrio Panizares a la zona de los barrancos.Track-1-julio-10,San Vicente o Corvera,1,3,2,true,0,4,,7,Barrancos y Arroyos,POINT (-3.962796688452063 42.733685703639203)
,,,,,,-1,-1,-1,,,79742,13,true,false,,HERPI00093,Formación geológica formada por la erosión,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De Barrio Panizares a la zona de los barrancos.Track-1-julio-10,Fuentes,1,3,1,true,0,4,,1,Formación geológica,POINT (-3.965071786772132 42.72521056305262)
,,,,,,-1,-1,-1,,,79743,13,true,false,,HERPI00094,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,En Barrio Panizares,San Cristobal,1,3,1,true,0,4,,2,Iglesia del Siglo XVI,POINT (-3.960928926518378 42.717149608793157)
,,,,,,-1,-1,-1,,,79744,13,true,false,,HERPI00095,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Salida de Barrio Panizares Track 25-mayo-10,Manantial,1,3,1,true,0,4,,4,Manantial.,POINT (-3.959639976615925 42.716719154981774)
,,,,,,-1,-1,-1,,,79745,13,true,false,,HERPI00096,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Salida de Barrio Panizares Track 25-mayo-10,Manantial,1,3,1,true,0,4,,4,Manantial.,POINT (-3.958766765892806 42.716321228320297)
,,,,,,-1,-1,-1,,,79746,13,true,false,,HERPI00097,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,En Hoyos del Tozo,El Campanillo de Hoyos,4,3,1,true,0,4,,2,Campanillo,POINT (-3.947864295609758 42.707703810921608)
,,,,,,-1,-1,-1,,,79747,13,true,false,,HERPI00098,Punto de gran interés y muy peligroso. Necesario señalar o limitar el acceso,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,De Barrio Panizares a la zona de los barrancos.Track-1-julio-10,Pozo verde o Pozo la Torca,1,3,2,true,0,4,,1,Pozo natural de gran belleza,POINT (-3.970672723331726 42.733484138227702)
,,,,,,-1,-1,-1,,,79748,13,true,false,,HERPI00099,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde Ceniceros. Track-26-Mayo-10,Mirador natural al cañón,1,3,2,true,0,4,,7,Vistas de gran belleza paisajística,POINT (-3.912174872024062 42.697862582701916)
,,,,,,-1,-1,-1,,,79749,13,true,false,,HERPI00100,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Desde la entrada de San Andrés de Montearados el camino de concentración,Ceniceros,1,3,1,true,0,4,,2,Pueblo abandonado y en ruinas desde hace 54 años,POINT (-3.913219156739744 42.702474016243137)
,,,,,,-1,-1,-1,,,79750,13,true,false,,HERPI00101,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Por el Páramo de la Lora o Track-27-Mayo-10,El páramo,4,3,2,true,0,4,,7,Vistas a hoyos del tozo y cañones,POINT (-3.942626998222369 42.710196491366709)
,,,,,,-1,-1,-1,,,79751,13,true,false,,HERPI00102,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,De la carretera que va a San Andrés. El camino del páramo.,Corral del páramo las majadillas.,1,3,2,true,0,4,,2,Corral de pastores en ruinas,POINT (-3.918009413341329 42.715178300648596)
,,,,,,-1,-1,-1,,,79752,13,true,false,,HERPI00103,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,De la carretera que va a San Andrés. El camino del páramo.,Páramo de San Andrés. Las Majadillas,1,3,2,true,0,4,,7,Vistas desde el páramo a San Andrés,POINT (-3.917125069858436 42.714834177226209)
,,,,,,-1,-1,-1,,,79753,13,true,false,,HERPI00104,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,De la carretera que va a San Andrés. El camino del páramo.,Refugio del páramo las majadillas,1,3,1,true,0,4,,2,Refugio de pastores abandonado,POINT (-3.917189448982347 42.714230303351194)
,,,,,,-1,-1,-1,,,79754,13,true,false,,HERPI00105,Es necesario señalar o limitar el paso como punto peligroso,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,De Basconcillos carretera de La Lora,Simas de la cueva de Basconcillos,1,3,2,true,0,4,,1,3 simas y puntos peligrosos,POINT (-3.98119355468298 42.711979825480689)
,,,,,,-1,-1,-1,,,79755,13,true,false,,HERPI00106,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Desde Valdeajos,Santa Ana,1,3,1,true,0,4,,2,"Iglesia del s,XIII",POINT (-3.910543028650268 42.743244471085653)
,,,,,,-1,-1,-1,,,79756,13,true,false,,HERPI00107,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,true,De la carretera de La Lora o desde San Andrés.,Ermita de Brañosera,1,3,1,true,0,4,,2,Ermita de San Andrés Siglo XIV,POINT (-3.901660870691745 42.72470074939784)
,,,,,,-1,-1,-1,,,79757,13,true,false,,HERPI00108,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,En San Andrés de Montearados,San Andrés,1,3,1,true,0,4,,2,Iglesia del Siglo XIII,POINT (-3.908317353502655 42.71129322331381)
,,,,,,-1,-1,-1,,,79758,13,true,false,,HERPI00109,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Desde Moradillo. Track-31-Mayo-10,Requejo,1,3,2,true,0,4,,2,Molino en ruinas,POINT (-3.892669317336924 42.687065718692025)
,,,,,,-1,-1,-1,,,79759,13,true,false,,HERPI00110,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,false,Salida de Moradillo a San Andrés de Montearados,Peña el castillo,1,3,2,true,0,4,,7,Mirador natural al entorno de Moradillo del Castillo,POINT (-3.89157074048758 42.687920782519249)
,,,,,,-1,-1,-1,,,79760,13,true,false,,HERPI00111,Iglesia del s.XIII con cementerio y con bar,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,Moradillo del Castillo,San Cristobal,1,3,1,true,0,4,,2,Iglesia del s.XIII con cementerio en un entorno natural.,POINT (-3.889523561570184 42.688170839991116)
,,,,,,-1,-1,-1,,,79761,13,true,false,,HERPI00249,,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,3,false,A pie,Chozo y corral,1,2,2,false,0,4,,2,Chozo y corral,POINT (-3.690120930303441 42.87270924249539)
,,,,,,-1,-1,-1,,,79762,13,true,false,,HERPI00250,6 Quejigos centenarios en un pastizal,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,3,false,A pie,Descansadero,1,2,2,false,0,4,,3,Descansadero,POINT (-3.681268287645945 42.875986138994946)
,,,,,,-1,-1,-1,,,79763,13,true,false,,HERPI00112,Restaurado en 1.999,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,true,Moradillo del Castillo,El potro de Moradillo,1,3,1,true,0,4,,2,Potro restaurado,POINT (-3.889384546579931 42.688694232371724)
,,,,,,-1,-1,-1,,,79764,13,true,false,,HERPI00113,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde el cruce de Bañuelos a las antenas de Santa Coloma del Rudrón.,Peña Ladrero,1,3,2,true,0,4,,7,Mirador natural al entorno de Santa Coloma.,POINT (-3.873756648994108 42.691966405483036)
,,,,,,-1,-1,-1,,,79765,13,true,false,,HERPI00114,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde Bañuelos el camino al páramo,Peña Socubillas,1,3,2,true,0,4,,7,Mirador natural al entorno de Santa Coloma.,POINT (-3.872736763281659 42.678412045809075)
,,,,,,-1,-1,-1,,,79766,13,true,false,,HERPI00115,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde Bañuelos el camino al páramo,Pico Cotejón,1,3,2,true,0,4,,7,Mirador natural al entorno de Santa Coloma.,POINT (-3.873779697520204 42.680547382180187)
,,,,,,-1,-1,-1,,,79767,13,true,false,,HERPI00116,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,2,true,En Sargentes de la Lora,Museo del petróleo en construcción,1,3,1,true,0,1,,2,Museo del petróleo en construcción,POINT (-3.869455818383622 42.768652530975338)
,,,,,,-1,-1,-1,,,79768,13,true,false,,HERPI00117,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,En Sargentes de la Lora,Oro Negro,1,3,2,true,0,1,,2,Bar de La Lora,POINT (-3.869936610689038 42.768946053518071)
,,,,,,-1,-1,-1,,,79769,13,true,false,,HERPI00118,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde la iglesia de Sargentes al Norte,Dolmen La Cabaña,2,3,2,true,0,3,,2,Dolmen,POINT (-3.896995999033257 42.772213322437928)
,,,,,,-1,-1,-1,,,79770,13,true,false,,HERPI00119,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,Desde Sargentes camino del dolmen,Las Ánimas,1,3,1,true,0,1,,2,Ermita pequeña,POINT (-3.873671449631996 42.766828395843831)
,,,,,,-1,-1,-1,,,79771,13,true,false,,HERPI00120,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,1,false,En Sargentes de la Lora,Santa María,1,3,1,true,0,1,,2,Iglesia s.XVI,POINT (-3.873734183911845 42.768683003816655)
,,,,,,-1,-1,-1,,,79772,13,true,false,,HERPI00121,Hay varios diseminados por la zona.,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,true,Desde la carretera de Ayoluengo.,Caballitos o máquinas de bombeo,1,3,1,true,0,4,,4,Pozos petrolíferos,POINT (-3.880963626656218 42.748392733387092)
,,,,,,-1,-1,-1,,,79773,13,true,false,,HERPI00123,En la actualidad se encuentra en restauración,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,En Ayoluengo,San Mamés,1,3,1,true,0,4,,2,Iglesia del siglo XII,POINT (-3.866593384126366 42.747439752185933)
,,,,,,-1,-1,-1,,,79774,13,true,false,,HERPI00124,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,En Ayoluengo,Casa señorial con escudo,1,3,1,true,0,4,,2,Casa señorial con escudo,POINT (-3.865956024380262 42.748174003328913)
,,,,,,-1,-1,-1,,,79775,13,true,false,,HERPI00125,Iglesia con bar,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,En la plaza de Santa Coloma.,Santa Columba,1,3,1,true,0,4,,2,Iglesia del s.XVII,POINT (-3.876871386512675 42.687755093597985)
,,,,,,-1,-1,-1,,,79776,13,true,false,,HERPI00126,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,false,En el centro de Santa Coloma,Plaza de Santa Coloma,1,3,1,true,0,4,,2,Plaza del pueblo como punto de interés,POINT (-3.876872399803004 42.687827129018352)
,,,,,,-1,-1,-1,,,79777,13,true,false,,HERPI00127,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Salida de Santa Coloma por la pasarela,Presa del Molino de la Luz,1,3,1,true,0,4,,7,Cascada del Rudrón,POINT (-3.878322924924476 42.688545452029132)
,,,,,,-1,-1,-1,,,79778,13,true,false,,HERPI00128,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Salida de Santa Coloma por la pasarela,El Barrio,3,3,1,true,0,3,,2,Colmenar tradicional.,POINT (-3.878578989426396 42.68852547732952)
,,,,,,-1,-1,-1,,,79779,13,true,false,,HERPI00129,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Salida de Santa Coloma a Terradillos,El Santillo,1,3,1,true,0,4,,2,Ermita pequeña,POINT (-3.87709429555317 42.687114003599724)
,,,,,,-1,-1,-1,,,79780,13,true,false,,HERPI00130,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Salida de Santa Coloma a Terradillos,La Arena,3,3,2,true,0,3,,2,Colmenar tradicional.,POINT (-3.878034802596557 42.68542278793003)
,,,,,,-1,-1,-1,,,79781,13,true,false,,HERPI00131,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Track-6-Junio-10 Camino de Santa Coloma a Terradillos,Cueva La Vieja,1,3,2,true,0,4,,1,Cueva cerca del camino a Terradillos,POINT (-3.88112668440255 42.681364623559716)
,,,,,,-1,-1,-1,,,79782,13,true,false,,HERPI00132,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Track-6-Junio-10 Camino de Santa Coloma a Terradillos,Peña Collumba,3,3,2,true,0,3,,2,Colmenar tradicional.,POINT (-3.879191132475601 42.676534586238148)
,,,,,,-1,-1,-1,,,79783,13,true,false,,HERPI00133,Necesario mejorar la fuente y el entorno de la fuente.,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Track-6-Junio-10 Camino de Santa Coloma a Terradillos,Fuente de San Antón,1,3,1,true,0,4,,7,Fuente Natural,POINT (-3.879978760733147 42.67526777976741)
,,,,,,-1,-1,-1,,,79784,13,true,false,,HERPI00134,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,false,Track-6-Junio-10 Camino de Santa Coloma a Terradillos,La Arnesa,1,3,2,true,0,4,,2,Colmenar tradicional.,POINT (-3.878998750004414 42.673276101943877)
,,,,,,-1,-1,-1,,,79785,13,true,false,,HERPI00135,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,Track-6-Junio-10 Camino de Santa Coloma a Terradillos,Molino de Terradillos,1,3,1,true,0,4,,2,Molino abandonado,POINT (-3.836626816189874 42.656005802716138)
,,,,,,-1,-1,-1,,,79786,13,true,false,,HERPI00136,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,4,false,Track-6-Junio-10 Camino de Santa Coloma a Terradillos,Colmenar de Terradillos,1,3,2,true,0,4,,2,Colmenar tradicional abandonado,POINT (-3.829803031232118 42.655731242084222)
,,,,,,-1,-1,-1,,,79787,13,true,false,,HERPI00138,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,false,Desde Pradanos a Hoyos por el camino,San Martín,1,3,1,true,0,4,,2,Iglesia de Pradanos,POINT (-3.957362766029449 42.69966407124506)
